episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
237, -2704.819319486618, 2, 3.160078782995697, 115, 233319,                                             233319, 0.0, 96143.890625
238, -2009.1052644848824, 3, 4.965676094012451, 157, 233476,                                             233476, 0.0, 155398.796875
239, -3357.67473526299, 2, 4.920599119010149, 177, 233653,                                             233653, 0.0, 94875.34375
240, -2433.761291890405, 2, 8.159258824001881, 294, 233947,                                             233947, 0.0, 88820.8359375
241, -3253.131943399436, 2, 4.538021749001928, 167, 234114,                                             234114, 0.0, 88977.9296875
242, -2497.6986177247018, 2, 3.3192124880006304, 111, 234225,                                             234225, 0.0, 83639.1875
243, -2072.8283989429474, 2, 4.780010420989129, 162, 234387,                                             234387, 0.0, 81238.703125
244, -2223.340731523931, 2, 3.1207930550008314, 102, 234489,                                             234489, 0.0, 107021.703125
245, -3020.3714048424736, 2, 3.9238407720113173, 141, 234630,                                             234630, 0.0, 94416.3984375
246, -2660.81296813488, 2, 2.5185731400124496, 96, 234726,                                             234726, 0.0, 87936.3359375
247, -2218.7840034582186, 3, 2.7485989179986063, 107, 234833,                                             234833, 0.0, 91929.8671875
248, -2212.8706430587918, 2, 2.3064116590103367, 88, 234921,                                             234921, 0.0, 68310.90625
249, -2243.2264802991413, 2, 2.142321938998066, 83, 235004,                                             235004, 0.0, 89211.4921875
250, -2838.037941336632, 2, 2.915255703002913, 111, 235115,                                             235115, 0.0, 104570.1171875
251, 2643.9859052300453, 1, 2.492240628998843, 90, 235205,                                             235205, 0.0, 92520.859375
252, -2794.2568994108588, 5, 0.9419454940070864, 30, 235235,                                             235235, 0.0, 78395.953125
253, -2614.4160514324903, 2, 2.312791181000648, 88, 235323,                                             235323, 0.0, 77434.3046875
254, -3050.3349623829126, 3, 3.5280818409955828, 137, 235460,                                             235460, 0.0, 85336.71875
255, -2891.9865599274635, 2, 2.5176211259968113, 94, 235554,                                             235554, 0.0, 98072.359375
256, -2633.416868470609, 2, 2.515758925001137, 93, 235647,                                             235647, 0.0, 79777.3125
257, -2738.4042968302965, 2, 3.32758841800387, 117, 235764,                                             235764, 0.0, 81857.296875
258, -2641.998148274375, 3, 4.975643261001096, 171, 235935,                                             235935, 0.0, 89516.78125
259, -2638.929329380393, 2, 3.1299431680090493, 107, 236042,                                             236042, 0.0, 86753.1953125
260, -2672.30429453589, 2, 4.531769579989486, 151, 236193,                                             236193, 0.0, 98720.1328125
261, -2554.4757472760975, 2, 2.6809701660095016, 99, 236292,                                             236292, 0.0, 83400.75
262, -2340.389579238952, 2, 4.321814939001342, 145, 236437,                                             236437, 0.0, 88077.515625
263, -3021.743887409568, 2, 4.52586257099756, 160, 236597,                                             236597, 0.0, 88533.9453125
264, -2840.9351734866505, 2, 3.328402223996818, 111, 236708,                                             236708, 0.0, 102831.0390625
265, -2841.711358964443, 2, 4.129720343000372, 145, 236853,                                             236853, 0.0, 81754.78125
266, -3043.212294191122, 3, 4.574971855006879, 163, 237016,                                             237016, 0.0, 89584.6953125
267, -3282.2320594787598, 2, 5.154357004008489, 214, 237230,                                             237230, 0.0, 96541.109375
268, -2485.410511048045, 2, 2.142666444997303, 86, 237316,                                             237316, 0.0, 84603.0
269, -2020.9462948013097, 2, 3.3124843960104045, 131, 237447,                                             237447, 0.0, 94897.859375
270, -3832.8347496315837, 2, 6.158352340004058, 252, 237699,                                             237699, 0.0, 91597.4375
271, -2305.5771227497607, 3, 3.283877559006214, 129, 237828,                                             237828, 0.0, 86471.640625
272, -2577.7939862161875, 3, 3.5227491240075324, 130, 237958,                                             237958, 0.0, 89926.90625
273, -2257.043158568442, 3, 2.718024894988048, 104, 238062,                                             238062, 0.0, 80071.6015625
274, -2413.916841723025, 2, 3.1498492429964244, 127, 238189,                                             238189, 0.0, 72068.9375
275, -1931.8859350681305, 2, 2.110304924004595, 77, 238266,                                             238266, 0.0, 96721.4609375
276, -3178.2923522600904, 2, 8.956476349005243, 322, 238588,                                             238588, 0.0, 84590.71875
277, -2301.5899850428104, 3, 3.7278100729890866, 130, 238718,                                             238718, 0.0, 90995.8203125
